Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type Name,Coffee Type,Roast Type Full,Roast Type,Size, Unit Price , Sales ,Loyalty Card
HNI-91338-546,07-Feb-2020,67285-75317-XI,A-D-0.5,5,Nevins Glowacz,fpowleybp@dyndns.org,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $29.85 ,No
CYH-53243-218,18-Dec-2020,88167-57964-PH,R-M-0.5,3,Adelice Isabell,,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $17.91 ,No
SVD-75407-177,23-Aug-2021,16106-36039-QS,E-L-0.5,3,Yulma Dombrell,,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $26.73 ,Yes
NVN-66443-451,20-Aug-2021,98921-82417-GN,R-D-1,2,Alric Darth,ydombrellbs@dedecms.com,United States,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $17.90 ,No
JUA-13580-095,01-Apr-2019,55265-75151-AK,R-L-0.2,4,Manuel Darrigoe,adarthbt@t.co,Ireland,Robusta,Rob,Light,L,0.2 kg, $3.59 , $14.34 ,Yes
ACY-56225-839,28-Jan-2021,47386-50743-FG,A-M-2.5,3,Kynthia Berick,mdarrigoebu@hud.gov,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $77.63 ,Yes
QBB-07903-622,21-Oct-2019,32622-54551-UC,R-L-1,5,Minetta Ackrill,,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $59.75 ,No
JLJ-81802-619,20-Jun-2021,16880-78077-FB,A-L-1,6,Terri Farra,cgibbonsonab@accuweather.com,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $77.70 ,No
HFT-77191-168,04-Nov-2021,48419-02347-XP,R-D-0.2,2,Melosa Kippen,mbrickseybx@youku.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $5.37 ,Yes
SZR-35951-530,05-Apr-2021,14121-20527-OJ,E-D-2.5,3,Witty Ranson,mkippenby@dion.ne.jp,Ireland,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $83.84 ,Yes
IKL-95976-565,09-Dec-2019,53486-73919-BQ,A-M-1,2,Rod Gowdie,wransonbz@ted.com,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $22.50 ,No
XEY-48929-474,02-Jan-2022,21889-94615-WT,L-M-2.5,6,Lemuel Rignold,,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $200.79 ,Yes
SQT-07286-736,08-Dec-2019,87726-16941-QW,A-M-1,6,Nevsa Fields,lrignoldc1@miibeian.gov.cn,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $67.50 ,No
QDU-45390-361,28-Nov-2021,03677-09134-BC,E-M-0.5,1,Chance Rowthorn,,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $8.25 ,No
RUJ-30649-712,11-Mar-2022,93224-71517-WV,L-L-0.2,2,Orly Ryland,crowthornc3@msn.com,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $9.51 ,Yes
WSV-49732-075,17-Jan-2021,76263-95145-GJ,L-D-2.5,1,Willabella Abramski,orylandc4@deviantart.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $29.79 ,No
VJF-46305-323,18-Jan-2019,68555-89840-GZ,L-D-0.5,2,Morgen Seson,mspurdencj@exblog.jp,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $15.54 ,No
CXD-74176-600,07-Apr-2019,70624-19112-AO,E-L-0.5,4,Chickie Ragless,blottringtonc6@redcross.org,Ireland,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $35.64 ,No
ADX-50674-975,03-Feb-2021,58916-61837-QH,A-M-2.5,4,Freda Hollows,craglessc7@webmd.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $103.50 ,Yes
RRP-51647-420,18-Apr-2019,89292-52335-YZ,E-D-1,3,Livy Lathleiff,fhollowsc8@blogtalkradio.com,Ireland,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $36.45 ,Yes
PKJ-99134-523,07-Jul-2021,77284-34297-YY,R-L-0.5,5,Koralle Heads,llathleiffc9@nationalgeographic.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $35.85 ,No
FZQ-29439-457,23-Feb-2021,50449-80974-BZ,E-L-0.2,5,Theo Bowne,kheadsca@jalbum.net,Ireland,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $22.28 ,Yes
USN-68115-161,10-Aug-2021,08120-16183-AW,E-M-0.2,6,Rasia Jacquemard,tbownecb@unicef.org,Ireland,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $24.75 ,No
IXU-20263-532,15-Nov-2019,68044-89277-ML,L-M-2.5,2,Kizzie Warman,rjacquemardcc@acquirethisname.com,Ireland,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $66.93 ,Yes
CBT-15092-420,17-Dec-2019,71364-35210-HS,L-M-0.5,1,Wain Cholomin,kwarmancd@printfriendly.com,United Kingdom,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $8.73 ,Yes
PKQ-46841-696,18-Mar-2020,37177-68797-ON,R-M-0.5,3,Arleen Braidman,wcholomince@about.com,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $17.91 ,No
XDU-05471-219,06-Jun-2022,60308-06944-GS,R-L-0.5,1,Pru Durban,abraidmancf@census.gov,Ireland,Robusta,Rob,Light,L,0.5 kg, $7.17 , $7.17 ,No
NID-20149-329,20-May-2021,49888-39458-PF,R-D-0.2,2,Antone Harrold,pdurbancg@symantec.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $5.37 ,No
SVU-27222-213,11-Jan-2021,60748-46813-DZ,L-L-0.2,5,Sim Pamphilon,aharroldch@miibeian.gov.cn,Ireland,Liberica,Lib,Light,L,0.2 kg, $4.76 , $23.78 ,No
RWI-84131-848,22-Feb-2019,16385-11286-NX,R-D-2.5,2,Mohandis Spurden,spamphilonci@mlb.com,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $41.17 ,Yes
GUU-40666-525,24-Nov-2021,68555-89840-GZ,A-L-0.2,3,Morgen Seson,mspurdencj@exblog.jp,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $11.66 ,No
SCN-51395-066,18-Jan-2022,72164-90254-EJ,L-L-0.5,4,Nalani Pirrone,msesonck@census.gov,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $38.04 ,No
ULA-24644-321,13-Aug-2021,67010-92988-CT,R-D-2.5,4,Reube Cawley,npirronecl@weibo.com,Ireland,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $82.34 ,Yes
EOL-92666-762,11-Jan-2020,15776-91507-GT,L-L-0.2,2,Stan Barribal,rcawleycm@yellowbook.com,Ireland,Liberica,Lib,Light,L,0.2 kg, $4.76 , $9.51 ,Yes
AJV-18231-334,05-Jul-2020,23473-41001-CD,R-D-2.5,2,Agnes Adamides,sbarribalcn@microsoft.com,United Kingdom,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $41.17 ,No
ZQI-47236-301,25-Jul-2019,23446-47798-ID,L-L-0.5,5,Carmelita Thowes,aadamidesco@bizjournals.com,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $47.55 ,No
ZCR-15721-658,26-May-2022,28327-84469-ND,A-M-1,4,Rodolfo Willoway,cthowescp@craigslist.org,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $45.00 ,No
QEW-47945-682,10-Jan-2020,42466-87067-DT,L-L-0.2,5,Alvis Elwin,rwillowaycq@admin.ch,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $23.78 ,No
PSY-45485-542,17-May-2019,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,aelwincr@privacy.gov.au,Ireland,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $16.11 ,Yes
BAQ-74241-156,24-Jul-2020,99869-55718-UU,R-D-0.2,4,Ransell McKall,abilbrookcs@booking.com,United Kingdom,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $10.74 ,Yes
BVU-77367-451,20-Oct-2020,77421-46059-RY,A-D-1,5,Borg Daile,rmckallct@sakura.ne.jp,United States,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $49.75 ,Yes
TJE-91516-344,22-Sep-2019,49894-06550-OQ,E-M-1,2,Adolphe Treherne,bdailecu@vistaprint.com,Ireland,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $27.50 ,No
LIS-96202-702,07-Jun-2020,72028-63343-SU,L-D-2.5,4,Annetta Brentnall,atrehernecv@state.tx.us,United Kingdom,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $119.14 ,No
VIO-27668-766,15-Dec-2019,10074-20104-NN,R-D-2.5,1,Dick Drinkall,abrentnallcw@biglobe.ne.jp,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $20.59 ,Yes
ZVG-20473-043,06-Dec-2020,71769-10219-IM,A-D-0.2,3,Dagny Kornel,ddrinkallcx@psu.edu,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $8.96 ,Yes
KGZ-56395-231,06-Dec-2021,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,dkornelcy@cyberchimps.com,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $5.97 ,No
CUU-92244-729,11-Jul-2020,99735-44927-OL,E-M-1,3,Julius Mccaull,rlequeuxcz@newyorker.com,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $41.25 ,Yes
EHE-94714-312,28-Jun-2021,27132-68907-RC,E-L-0.2,5,Ailey Brash,fflanagand9@woothemes.com,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $22.28 ,Yes
RTL-16205-161,05-Apr-2022,90440-62727-HI,A-M-0.5,1,Alberto Hutchinson,jdymoked1@mapquest.com,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $6.75 ,Yes
GTS-22482-014,24-Mar-2022,36769-16558-SX,L-M-2.5,4,Lamond Gheeraert,ahutchinsond2@imgur.com,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $133.86 ,Yes
DYG-25473-881,08-Feb-2020,10138-31681-SD,A-D-0.2,2,Roxine Drivers,,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $5.97 ,No
HTR-21838-286,11-Feb-2022,24669-76297-SF,A-L-1,2,Heloise Zeal,rdriversd4@hexun.com,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $25.90 ,No
KYG-28296-920,02-Jul-2020,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,hzeald5@google.de,Ireland,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $31.63 ,Yes
NNB-20459-430,25-Jul-2022,79825-17822-UH,L-M-0.2,2,Daryn Dibley,gsmallcombed6@ucla.edu,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $8.73 ,No
FEK-14025-351,19-Mar-2021,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,ddibleyd7@feedburner.com,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $26.73 ,Yes
AWH-16980-469,11-May-2020,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,gdimitrioud8@chronoengine.com,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $26.19 ,No
ZPW-31329-741,08-Jun-2019,27132-68907-RC,R-D-1,6,Ailey Brash,fflanagand9@woothemes.com,United States,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $53.70 ,Yes
ZPW-31329-741,08-Jun-2019,27132-68907-RC,E-M-2.5,4,Ailey Brash,fflanagand9@woothemes.com,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $126.50 ,Yes
ZPW-31329-741,08-Jun-2019,27132-68907-RC,E-M-0.2,1,Ailey Brash,fflanagand9@woothemes.com,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $4.13 ,Yes
UBI-83843-396,09-Oct-2019,58816-74064-TF,R-L-1,2,Nanny Izhakov,wmcinerneydc@wordpress.com,United Kingdom,Robusta,Rob,Light,L,1.0 kg, $11.95 , $23.90 ,No
VID-40587-569,20-Feb-2021,09818-59895-EH,E-D-2.5,5,Stanly Keets,nizhakovdd@aol.com,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $139.73 ,Yes
KBB-52530-416,21-Nov-2019,06488-46303-IZ,L-D-2.5,2,Orion Dyott,skeetsde@answers.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $59.57 ,Yes
ISJ-48676-420,10-Oct-2021,93046-67561-AY,L-L-0.5,6,Keefer Cake,,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $57.06 ,No
MIF-17920-768,05-Aug-2021,68946-40750-LK,R-L-0.2,6,Morna Hansed,kcakedg@huffingtonpost.com,Ireland,Robusta,Rob,Light,L,0.2 kg, $3.59 , $21.51 ,Yes
CPX-19312-088,31-Jul-2020,38387-64959-WW,L-M-0.5,6,Franny Kienlein,mhanseddh@instagram.com,Ireland,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $52.38 ,Yes
RXI-67978-260,19-Sep-2020,48418-60841-CC,E-D-1,6,Klarika Egglestone,fkienleindi@trellian.com,Ireland,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $72.90 ,No
LKE-14821-285,03-May-2020,13736-92418-JS,R-M-0.2,5,Becky Semkins,kegglestonedj@sphinn.com,Ireland,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $14.93 ,Yes
LRK-97117-150,08-Jul-2019,33000-22405-LO,L-L-1,6,Sean Lorenzetti,bsemkinsdk@unc.edu,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $95.10 ,No
IGK-51227-573,26-Oct-2019,46959-60474-LT,L-D-0.5,2,Bob Giannazzi,slorenzettidl@is.gd,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $15.54 ,No
ZAY-43009-775,27-Sep-2020,73431-39823-UP,L-D-0.2,6,Kendra Backshell,bgiannazzidm@apple.com,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $23.31 ,No
EMA-63190-618,28-Feb-2022,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $4.13 ,Yes
FBI-35855-418,16-Sep-2020,06552-04430-AG,R-M-0.5,6,Sky Farnish,ulethbrigdo@hc360.com,United Kingdom,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $35.82 ,No
TXB-80533-417,28-Oct-2020,54597-57004-QM,L-L-1,2,Felicia Jecock,sfarnishdp@dmoz.org,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $31.70 ,No
MBM-00112-248,02-Sep-2019,50238-24377-ZS,L-L-1,5,Currey MacAllister,fjecockdq@unicef.org,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $79.25 ,Yes
EUO-69145-988,30-Aug-2021,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $10.94 ,No
GYA-80327-368,04-Jun-2021,06899-54551-EH,A-D-1,4,Chantal Mersh,hpallisterds@ning.com,Ireland,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $39.80 ,No
TNW-41601-420,24-Nov-2020,66458-91190-YC,R-M-1,5,Marja Urion,hperrise4@studiopress.com,Ireland,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $49.75 ,Yes
ALR-62963-723,21-Jun-2020,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,bbredeedu@flickr.com,Ireland,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $8.06 ,Yes
JIG-27636-870,13-Jul-2020,67204-04870-LG,R-L-1,4,Alf Housaman,,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $47.80 ,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,,United Kingdom,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $11.94 ,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,E-M-0.2,4,Gladi Ducker,,United Kingdom,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $16.50 ,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,L-D-1,4,Gladi Ducker,,United Kingdom,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $51.80 ,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,,United Kingdom,Liberica,Lib,Light,L,0.2 kg, $4.76 , $14.27 ,No
SLD-63003-334,17-Feb-2022,55515-37571-RS,L-M-0.2,6,Wain Stearley,nerswelle0@mlb.com,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $26.19 ,No
BXN-64230-789,19-Dec-2020,25598-77476-CB,A-L-1,2,Diane-marie Wincer,wstearleye1@census.gov,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $25.90 ,Yes
XEE-37895-169,20-Feb-2019,14888-85625-TM,A-L-2.5,3,Perry Lyfield,dwincere2@marriott.com,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $89.36 ,Yes
ZTX-80764-911,14-Jan-2021,92793-68332-NR,L-D-0.5,6,Heall Perris,plyfielde3@baidu.com,Ireland,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $46.62 ,No
WVT-88135-549,16-Nov-2019,66458-91190-YC,A-D-1,3,Marja Urion,hperrise4@studiopress.com,Ireland,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $29.85 ,Yes
IPA-94170-889,04-Dec-2019,64439-27325-LG,R-L-0.2,3,Camellia Kid,murione5@alexa.com,Ireland,Robusta,Rob,Light,L,0.2 kg, $3.59 , $10.76 ,Yes
YQL-63755-365,31-Jul-2020,78570-76770-LB,A-M-0.2,4,Carolann Beine,ckide6@narod.ru,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $13.50 ,Yes
RKW-81145-984,11-Mar-2019,98661-69719-VI,L-L-1,3,Celia Bakeup,cbeinee7@xinhuanet.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $47.55 ,No
MBT-23379-866,10-May-2022,82990-92703-IX,L-L-1,5,Nataniel Helkin,cbakeupe8@globo.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $79.25 ,No
GEJ-39834-935,25-Dec-2021,49412-86877-VY,L-M-0.2,6,Pippo Witherington,nhelkine9@example.com,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $26.19 ,Yes
KRW-91640-596,22-Apr-2022,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,pwitheringtonea@networkadvertising.org,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $21.51 ,No
AOT-70449-651,11-Jun-2022,53414-73391-CR,R-D-2.5,5,Cindra Burling,ttilzeyeb@hostgator.com,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $102.93 ,Yes
DGC-21813-731,27-Apr-2022,43606-83072-OA,L-D-0.2,2,Channa Belamy,,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $7.77 ,No
JBE-92943-643,29-Dec-2020,84466-22864-CE,E-D-2.5,5,Karl Imorts,,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $139.73 ,No
ZIL-34948-499,14-Jul-2020,66458-91190-YC,A-D-0.5,2,Marja Urion,hperrise4@studiopress.com,Ireland,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $11.94 ,Yes
JSU-23781-256,07-Sep-2021,76499-89100-JQ,L-D-0.2,1,Mag Armistead,pstarteef@accuweather.com,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $3.89 ,No
JSU-23781-256,07-Sep-2021,76499-89100-JQ,R-M-1,4,Mag Armistead,pstarteef@accuweather.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $39.80 ,No
VPX-44956-367,09-Jun-2019,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,jlemerleeh@ustream.tv,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $29.85 ,No
VTB-46451-959,25-Oct-2020,66240-46962-IO,L-D-2.5,1,Berty Beelby,vupstoneei@google.pl,Ireland,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $29.79 ,No
DNZ-11665-950,28-Feb-2021,10637-45522-ID,L-L-2.5,2,Erny Stenyng,bbeelbyej@rediff.com,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $72.91 ,No
ITR-54735-364,26-Jul-2020,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $13.43 ,Yes
YDS-02797-307,05-Jun-2022,06058-48844-PI,E-M-2.5,4,Webb Speechly,,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $126.50 ,Yes
BPG-68988-842,21-Feb-2019,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,wspeechlyem@amazon.com,United Kingdom,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $41.25 ,No
XZG-51938-658,05-Apr-2020,18275-73980-KL,E-L-0.5,6,Lem Pennacci,iphillpoten@buzzfeed.com,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $53.46 ,No
KAR-24978-271,10-Jan-2019,23187-65750-HZ,R-M-1,6,Starr Arpin,lpennaccieo@statcounter.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $59.70 ,No
FQK-28730-361,12-Apr-2022,22725-79522-GP,R-M-1,6,Donny Fries,sarpinep@moonfruit.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $59.70 ,No
BGB-67996-089,30-Jan-2022,06279-72603-JE,R-D-1,5,Rana Sharer,dfrieseq@cargocollective.com,United States,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $44.75 ,No
XMC-20620-809,14-May-2021,83543-79246-ON,E-M-0.5,2,Nannie Naseby,rsharerer@flavors.me,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $16.50 ,Yes
ZSO-58292-191,12-Jun-2022,66794-66795-VW,R-D-0.5,4,Rea Offell,nnasebyes@umich.edu,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $21.48 ,No
LWJ-06793-303,02-Jan-2022,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,,Ireland,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $45.77 ,Yes
FLM-82229-989,24-Jan-2022,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,koculleneu@ca.gov,Ireland,Liberica,Lib,Light,L,0.2 kg, $4.76 , $9.51 ,No
CPV-90280-133,20-Mar-2019,66458-91190-YC,R-D-0.2,3,Marja Urion,hperrise4@studiopress.com,Ireland,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $8.06 ,Yes
OGW-60685-912,21-Nov-2020,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,wcoklyew@acquirethisname.com,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $111.78 ,Yes
DEC-11160-362,13-Oct-2021,48582-05061-RY,R-D-0.2,4,Amii Gallyon,hbranganex@woothemes.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $10.74 ,Yes
WCT-07869-499,19-Oct-2021,32031-49093-KE,R-D-0.5,5,Birgit Domange,agallyoney@engadget.com,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $26.85 ,No
FHD-89872-325,29-Apr-2019,31715-98714-OO,L-L-1,4,Killian Osler,bdomangeez@yahoo.co.jp,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $63.40 ,Yes
AZF-45991-584,12-Oct-2019,73759-17258-KA,A-D-2.5,1,Lora Dukes,koslerf0@gmpg.org,Ireland,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $22.89 ,Yes
MDG-14481-513,19-May-2021,64897-79178-MH,A-M-2.5,4,Zack Pellett,,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $103.50 ,No
OFN-49424-848,03-Jul-2021,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,zpellettf2@dailymotion.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $54.97 ,No
NFA-03411-746,08-Feb-2020,07476-13102-NJ,A-L-0.5,2,Heda Fromant,isprakesf3@spiegel.de,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $15.54 ,No
CYM-74988-450,16-Oct-2020,87223-37422-SK,L-D-0.2,4,Rufus Flear,hfromantf4@ucsd.edu,United Kingdom,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $15.54 ,No
WTV-24996-658,23-Oct-2020,57837-15577-YK,E-D-2.5,3,Dom Milella,rflearf5@artisteer.com,Ireland,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $83.84 ,No
DSL-69915-544,10-Mar-2021,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,bmundenf8@elpais.com,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $10.76 ,Yes
NBT-35757-542,07-Jul-2021,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $13.37 ,Yes
OYU-25085-528,05-Feb-2021,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,bmundenf8@elpais.com,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $17.82 ,Yes
XCG-07109-195,11-Dec-2020,92976-19453-DT,L-D-0.2,6,Nick Brakespear,wlightollersf9@baidu.com,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $23.31 ,Yes
YZA-25234-630,13-May-2022,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,nbrakespearfa@rediff.com,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $7.29 ,No
OKU-29966-417,23-Oct-2019,76192-13390-HZ,E-L-0.2,4,Granville Alberts,mglawsopfb@reverbnation.com,United Kingdom,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $17.82 ,Yes
MEX-29350-659,11-Sep-2020,02009-87294-SY,E-M-1,5,Vasily Polglase,galbertsfc@etsy.com,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $68.75 ,No
NOY-99738-977,29-Sep-2019,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,vpolglasefd@about.me,United Kingdom,Robusta,Rob,Light,L,2.5 kg, $27.49 , $54.97 ,Yes
TCR-01064-030,03-Mar-2021,13181-04387-LI,E-M-1,6,Sigfrid Busch,,Ireland,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $82.50 ,No
YUL-42750-776,23-Nov-2021,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,sbuschff@so-net.ne.jp,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $8.73 ,Yes
XQJ-86887-506,06-Nov-2021,66458-91190-YC,E-L-1,4,Marja Urion,hperrise4@studiopress.com,Ireland,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $59.40 ,Yes
CUN-90044-279,29-Jan-2021,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $15.54 ,Yes
ICC-73030-502,16-Apr-2022,59480-02795-IU,A-L-1,3,Reamonn Aynold,,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $38.85 ,Yes
ADP-04506-084,24-Jul-2021,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,raynoldfj@ustream.tv,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $189.75 ,Yes
PNU-22150-408,11-Aug-2019,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,,Ireland,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $17.91 ,Yes
